Accelerometer sample rate = 119.00 Hz
Gyroscope sample rate = 119.00 Hz

aX:-0.954,aY:-0.011,aZ:-0.320,gX:-1.709,gY:-0.671,gZ:0.427
aX:-0.954,aY:-0.009,aZ:-0.319,gX:-1.343,gY:-0.793,gZ:0.427
aX:-0.950,aY:-0.006,aZ:-0.322,gX:-1.465,gY:-0.549,gZ:0.305
aX:-0.951,aY:-0.005,aZ:-0.325,gX:-1.770,gY:-0.488,gZ:0.549
aX:-0.956,aY:-0.005,aZ:-0.323,gX:-1.709,gY:0.122,gZ:0.854
aX:-0.961,aY:-0.009,aZ:-0.322,gX:-1.892,gY:0.488,gZ:0.671
aX:-0.957,aY:-0.010,aZ:-0.325,gX:-1.526,gY:1.404,gZ:0.122
aX:-0.948,aY:-0.008,aZ:-0.326,gX:-1.343,gY:2.258,gZ:-0.183
aX:-0.945,aY:-0.003,aZ:-0.323,gX:-0.854,gY:2.014,gZ:0.000
aX:-0.951,aY:-0.000,aZ:-0.325,gX:-0.549,gY:1.160,gZ:0.427
aX:-0.959,aY:-0.003,aZ:-0.325,gX:-0.610,gY:0.488,gZ:0.610
aX:-0.961,aY:-0.003,aZ:-0.319,gX:-0.977,gY:0.732,gZ:0.122
aX:-0.952,aY:-0.004,aZ:-0.314,gX:-1.038,gY:0.610,gZ:0.000
aX:-0.954,aY:-0.001,aZ:-0.312,gX:-1.221,gY:0.061,gZ:0.305
aX:-0.957,aY:-0.004,aZ:-0.319,gX:-1.160,gY:-0.427,gZ:0.366
aX:-0.958,aY:-0.004,aZ:-0.322,gX:-0.854,gY:-0.610,gZ:0.183
aX:-0.955,aY:-0.001,aZ:-0.320,gX:-0.610,gY:0.244,gZ:0.488
aX:-0.953,aY:-0.001,aZ:-0.319,gX:-0.793,gY:0.916,gZ:0.488
aX:-0.953,aY:-0.002,aZ:-0.318,gX:-0.671,gY:1.282,gZ:0.305
aX:-0.955,aY:-0.002,aZ:-0.317,gX:-0.427,gY:1.282,gZ:0.122
aX:-0.953,aY:-0.001,aZ:-0.312,gX:-1.038,gY:1.160,gZ:0.000
aX:-0.950,aY:0.003,aZ:-0.315,gX:-0.671,gY:0.854,gZ:-0.061
aX:-0.950,aY:0.005,aZ:-0.322,gX:-0.854,gY:0.488,gZ:0.549
aX:-0.955,aY:0.002,aZ:-0.327,gX:-1.770,gY:0.305,gZ:0.916
aX:-0.957,aY:-0.001,aZ:-0.325,gX:-1.221,gY:0.854,gZ:1.160
aX:-0.953,aY:-0.001,aZ:-0.322,gX:-0.793,gY:1.404,gZ:1.038
aX:-0.953,aY:-0.002,aZ:-0.320,gX:-0.977,gY:1.343,gZ:0.732
aX:-0.954,aY:-0.000,aZ:-0.321,gX:-0.732,gY:0.732,gZ:0.549
aX:-0.953,aY:0.002,aZ:-0.316,gX:-0.977,gY:0.854,gZ:0.610
aX:-0.949,aY:-0.000,aZ:-0.322,gX:-2.014,gY:-0.610,gZ:0.854
aX:-0.951,aY:-0.000,aZ:-0.326,gX:-2.014,gY:-0.610,gZ:1.038
aX:-0.954,aY:-0.001,aZ:-0.327,gX:-1.343,gY:0.366,gZ:1.221
aX:-0.954,aY:-0.004,aZ:-0.325,gX:-1.282,gY:0.244,gZ:0.854
aX:-0.958,aY:-0.008,aZ:-0.320,gX:-0.366,gY:0.244,gZ:0.916
aX:-0.958,aY:-0.007,aZ:-0.317,gX:0.122,gY:0.366,gZ:1.038
aX:-0.957,aY:-0.003,aZ:-0.313,gX:-0.732,gY:0.916,gZ:0.916
aX:-0.954,aY:-0.000,aZ:-0.309,gX:-0.793,gY:1.404,gZ:0.732
aX:-0.951,aY:0.000,aZ:-0.307,gX:-0.732,gY:1.221,gZ:0.793
aX:-0.953,aY:-0.002,aZ:-0.311,gX:-1.221,gY:0.549,gZ:0.916
aX:-0.956,aY:-0.005,aZ:-0.311,gX:-0.854,gY:0.671,gZ:1.099
aX:-0.956,aY:-0.005,aZ:-0.312,gX:-0.793,gY:0.732,gZ:0.854
aX:-0.958,aY:-0.005,aZ:-0.314,gX:-1.343,gY:0.244,gZ:0.916
aX:-0.957,aY:-0.003,aZ:-0.318,gX:-1.404,gY:0.122,gZ:0.610
aX:-0.954,aY:-0.002,aZ:-0.321,gX:-0.732,gY:0.488,gZ:0.732
aX:-0.954,aY:-0.004,aZ:-0.321,gX:-0.854,gY:0.549,gZ:0.854
aX:-0.953,aY:-0.007,aZ:-0.321,gX:-0.793,gY:0.916,gZ:0.610
aX:-0.954,aY:-0.009,aZ:-0.320,gX:-0.977,gY:0.793,gZ:0.610
aX:-0.956,aY:-0.007,aZ:-0.320,gX:-1.648,gY:0.854,gZ:0.610
aX:-0.953,aY:-0.004,aZ:-0.317,gX:-1.160,gY:1.526,gZ:0.305
aX:-0.952,aY:-0.002,aZ:-0.317,gX:-0.732,gY:1.953,gZ:0.061
aX:-0.952,aY:-0.003,aZ:-0.313,gX:-0.549,gY:1.892,gZ:0.061
aX:-0.958,aY:-0.006,aZ:-0.316,gX:0.610,gY:0.977,gZ:0.000
aX:-0.960,aY:-0.006,aZ:-0.317,gX:1.038,gY:0.854,gZ:-0.427
aX:-0.957,aY:-0.002,aZ:-0.314,gX:0.183,gY:1.099,gZ:-0.793
aX:-0.953,aY:-0.000,aZ:-0.312,gX:-0.366,gY:0.671,gZ:-0.549
aX:-0.953,aY:-0.000,aZ:-0.314,gX:-0.366,gY:0.977,gZ:0.427
aX:-0.955,aY:-0.001,aZ:-0.314,gX:-0.061,gY:1.099,gZ:0.732
aX:-0.960,aY:-0.001,aZ:-0.310,gX:0.061,gY:1.831,gZ:0.488
aX:-0.957,aY:0.000,aZ:-0.307,gX:0.183,gY:2.075,gZ:-0.061
aX:-0.951,aY:0.003,aZ:-0.309,gX:-0.305,gY:1.343,gZ:-0.305
aX:-0.952,aY:0.001,aZ:-0.312,gX:-0.427,gY:0.610,gZ:0.183
aX:-0.955,aY:0.000,aZ:-0.315,gX:-0.244,gY:0.793,gZ:0.610
aX:-0.955,aY:-0.001,aZ:-0.318,gX:-0.793,gY:1.526,gZ:0.793
aX:-0.957,aY:-0.002,aZ:-0.319,gX:-0.854,gY:2.136,gZ:0.549
aX:-0.959,aY:-0.002,aZ:-0.316,gX:-0.671,gY:2.563,gZ:0.366
aX:-0.957,aY:-0.001,aZ:-0.308,gX:-0.610,gY:2.197,gZ:0.183
aX:-0.954,aY:-0.000,aZ:-0.304,gX:-0.916,gY:1.648,gZ:0.244
aX:-0.955,aY:0.001,aZ:-0.301,gX:-1.038,gY:0.854,gZ:0.366
aX:-0.952,aY:0.002,aZ:-0.302,gX:-1.465,gY:0.183,gZ:0.305
aX:-0.954,aY:0.001,aZ:-0.311,gX:-1.587,gY:-0.366,gZ:0.122
aX:-0.959,aY:0.002,aZ:-0.314,gX:-1.160,gY:-0.244,gZ:0.183
aX:-0.962,aY:-0.000,aZ:-0.317,gX:-0.732,gY:0.305,gZ:0.244
aX:-0.959,aY:-0.000,aZ:-0.311,gX:-0.732,gY:1.892,gZ:0.122
aX:-0.957,aY:0.001,aZ:-0.303,gX:-0.427,gY:2.502,gZ:0.183
aX:-0.961,aY:0.002,aZ:-0.300,gX:-0.488,gY:2.563,gZ:0.122
aX:-0.964,aY:0.001,aZ:-0.302,gX:-0.610,gY:2.136,gZ:-0.061
aX:-0.962,aY:0.000,aZ:-0.308,gX:-0.732,gY:2.502,gZ:-0.305
